"pref_cd","station_cd","station_name","post","add","lat","lon","line_cd","line_name_h","company_cd","company_name"
13,2300110,"京成高砂","125-0054","東京都葛飾区高砂五丁目28-1",35.750932,139.866875,23001,"京成本線",13,"京成電鉄"
13,2300111,"京成小岩","133-0051","江戸川区北小岩２-１０-９",35.742158,139.88371,23001,"京成本線",13,"京成電鉄"
13,2300112,"江戸川","133-0051","江戸川区北小岩３-２４-１５",35.737723,139.896226,23001,"京成本線",13,"京成電鉄"
12,2300113,"国府台","272-0034","市川市市川３-３０-１",35.736301,139.90322,23001,"京成本線",13,"京成電鉄"
12,2300114,"市川真間","272-0826","市川市真間１-１１-１",35.73121,139.911717,23001,"京成本線",13,"京成電鉄"
12,2300115,"菅野","272-0824","市川市菅野２-７-１",35.728272,139.919413,23001,"京成本線",13,"京成電鉄"
12,2300116,"京成八幡","272-0021","市川市八幡３-２-１",35.723811,139.92816,23001,"京成本線",13,"京成電鉄"
12,2300117,"鬼越","272-0022","市川市鬼越１-４-５",35.719776,139.937932,23001,"京成本線",13,"京成電鉄"
12,2300118,"京成中山","273-0035","船橋市本中山１-９-１",35.716998,139.944203,23001,"京成本線",13,"京成電鉄"
12,2300119,"東中山","273-0036","船橋市東中山２-２-２２",35.714385,139.952683,23001,"京成本線",13,"京成電鉄"
12,2300120,"京成西船","273-0031","船橋市西船４-１５-２７",35.711627,139.958863,23001,"京成本線",13,"京成電鉄"
12,2300121,"海神","273-0021","船橋市海神５-１-２２",35.705888,139.971888,23001,"京成本線",13,"京成電鉄"
12,2300122,"京成船橋","273-0005","船橋市本町１-５-１",35.700161,139.985451,23001,"京成本線",13,"京成電鉄"
12,2300123,"大神宮下","273-0003","船橋市宮本２-９-９",35.693945,139.991431,23001,"京成本線",13,"京成電鉄"
12,2300124,"船橋競馬場","273-0003","船橋市宮本８-４２-１",35.689606,139.997998,23001,"京成本線",13,"京成電鉄"
12,2300125,"谷津","275-0026","習志野市谷津５-４-５",35.685257,140.007658,23001,"京成本線",13,"京成電鉄"
12,2300126,"京成津田沼","275-0016","習志野市津田沼３-１-１",35.68364,140.024823,23001,"京成本線",13,"京成電鉄"
12,2300127,"京成大久保","275-0012","習志野市本大久保３-１０-１",35.686016,140.048629,23001,"京成本線",13,"京成電鉄"
12,2300128,"実籾","275-0002","習志野市実籾町１-１-１",35.686852,140.068289,23001,"京成本線",13,"京成電鉄"
12,2300129,"八千代台","276-0031","八千代市八千代台北１",35.701465,140.090942,23001,"京成本線",13,"京成電鉄"
12,2300130,"京成大和田","276-0045","八千代市大和田字小板橋３０８",35.712309,140.108578,23001,"京成本線",13,"京成電鉄"
12,2300131,"勝田台","276-0023","八千代市勝田台１-８-１",35.715445,140.126053,23001,"京成本線",13,"京成電鉄"
12,2300132,"志津","285-0846","佐倉市上志津１６６９",35.717406,140.144982,23001,"京成本線",13,"京成電鉄"
12,2300133,"ユーカリが丘","285-0858","佐倉市ユーカリが丘４-８-２",35.721801,140.156354,23001,"京成本線",13,"京成電鉄"
12,2300134,"京成臼井","285-0837","佐倉市王子台３-３０-３",35.730017,140.180796,23001,"京成本線",13,"京成電鉄"
12,2300135,"京成佐倉","285-0014","佐倉市栄町１００１-５",35.725205,140.229633,23001,"京成本線",13,"京成電鉄"
12,2300136,"大佐倉","285-0041","佐倉市大佐倉松山２７７",35.729908,140.25079,23001,"京成本線",13,"京成電鉄"
12,2300137,"京成酒々井","285-0921","印旛郡酒々井町中川５６０-１",35.736867,140.270132,23001,"京成本線",13,"京成電鉄"
12,2300138,"宗吾参道","285-0907","印旛郡酒々井町下岩橋字仲田４３２-３",35.752669,140.280975,23001,"京成本線",13,"京成電鉄"
12,2300139,"公津の杜","286-0048","成田市公津の杜４-１１-２",35.760446,140.294904,23001,"京成本線",13,"京成電鉄"
12,2300140,"京成成田","286-0033","成田市花崎町８１４",35.776308,140.315473,23001,"京成本線",13,"京成電鉄"
12,2300141,"東成田","286-0104","成田市古込字込前１２４",35.770091,140.387225,23001,"京成本線",13,"京成電鉄"
12,2300142,"空港第２ビル（第２旅客ターミナル）","282-0004","千葉県成田市古込字古込1-1",35.773693,140.387163,23001,"京成本線",13,"京成電鉄"
12,2300143,"成田空港（第１旅客ターミナル）","282-0011","千葉県成田市三里塚御料牧場1-1",35.763983,140.384644,23001,"京成本線",13,"京成電鉄"
13,2300201,"押上（スカイツリー前）","131-0045","墨田区押上一丁目",35.710702,139.812935,23002,"京成押上線",13,"京成電鉄"
13,2300202,"京成曳舟","131-0046","墨田区京島１-３９-１",35.718441,139.820012,23002,"京成押上線",13,"京成電鉄"
13,2300203,"八広","131-0041","墨田区八広６-２５-２０",35.727687,139.828738,23002,"京成押上線",13,"京成電鉄"
13,2300204,"四ツ木","124-0011","葛飾区四つ木１-１-１",35.731962,139.834918,23002,"京成押上線",13,"京成電鉄"
13,2300205,"京成立石","124-0012","葛飾区立石４-２４-１",35.738281,139.848558,23002,"京成押上線",13,"京成電鉄"
13,2300206,"青砥","125-0062","東京都葛飾区青戸三丁目36番1号",35.745883,139.856292,23002,"京成押上線",13,"京成電鉄"
13,2300207,"京成高砂","125-0054","東京都葛飾区高砂五丁目28-1",35.750932,139.866875,23002,"京成押上線",13,"京成電鉄"
13,2300301,"京成高砂","125-0054","東京都葛飾区高砂五丁目28-1",35.750932,139.866875,23003,"京成金町線",13,"京成電鉄"
13,2300302,"柴又","125-0052","葛飾区柴又４-８-１４",35.756323,139.875188,23003,"京成金町線",13,"京成電鉄"
13,2300303,"京成金町","125-0042","葛飾区金町５-３７-９",35.768471,139.870387,23003,"京成金町線",13,"京成電鉄"
12,2300401,"京成津田沼","275-0016","習志野市津田沼３-１-１",35.68364,140.024823,23004,"京成千葉線",13,"京成電鉄"
12,2300402,"京成幕張本郷","262-0033","千葉市花見川区幕張本郷１-１-３",35.672551,140.042091,23004,"京成千葉線",13,"京成電鉄"
12,2300403,"京成幕張","262-0032","千葉市花見川区幕張町４-６０１",35.66078,140.05591,23004,"京成千葉線",13,"京成電鉄"
12,2300404,"検見川","262-0023","千葉市花見川区検見川町１-７９１",35.652512,140.066656,23004,"京成千葉線",13,"京成電鉄"
12,2300405,"京成稲毛","263-0034","千葉市稲毛区稲毛３-１-１７",35.637783,140.085505,23004,"京成千葉線",13,"京成電鉄"
12,2300406,"みどり台","263-0023","千葉市稲毛区緑町１-７-１",35.624994,140.097413,23004,"京成千葉線",13,"京成電鉄"
12,2300407,"西登戸","260-0032","千葉市中央区登戸町４-９-１",35.617615,140.102801,23004,"京成千葉線",13,"京成電鉄"
12,2300408,"新千葉","260-0032","千葉市中央区登戸町２-１０-１５",35.612455,140.108557,23004,"京成千葉線",13,"京成電鉄"
12,2300409,"京成千葉","260-0028","千葉市中央区新町２５０-３",35.6116,140.114273,23004,"京成千葉線",13,"京成電鉄"
12,2300410,"千葉中央","260-0014","千葉市中央区本千葉町１５-１",35.607354,140.117809,23004,"京成千葉線",13,"京成電鉄"
12,2300501,"千葉中央","260-0014","千葉市中央区本千葉町１５-１",35.607354,140.117809,23005,"京成千原線",13,"京成電鉄"
12,2300502,"千葉寺","260-0844","千葉市中央区千葉寺町９１２-１",35.590311,140.132236,23005,"京成千原線",13,"京成電鉄"
12,2300503,"大森台","260-0811","千葉市中央区大森町４６３-３",35.584126,140.149398,23005,"京成千原線",13,"京成電鉄"
12,2300504,"学園前","266-0032","千葉市緑区おゆみ野中央１-１４-２",35.560364,140.158416,23005,"京成千原線",13,"京成電鉄"
12,2300505,"おゆみ野","266-0033","千葉市緑区おゆみ野南３-２７-１",35.550029,140.166264,23005,"京成千原線",13,"京成電鉄"
12,2300506,"ちはら台","290-0000","市原市ちはら台７-８７",35.534017,140.17029,23005,"京成千原線",13,"京成電鉄"
13,2300601,"京成上野","110-0007","東京都台東区上野公園1-60",35.711232,139.773571,23006,"京成成田空港線",13,"京成電鉄"
13,2300602,"日暮里","116-0013","東京都荒川区西日暮里二丁目19-1",35.727908,139.771287,23006,"京成成田空港線",13,"京成電鉄"
13,2300603,"青砥","125-0062","東京都葛飾区青戸三丁目36番1号",35.745883,139.856292,23006,"京成成田空港線",13,"京成電鉄"
13,2300604,"京成高砂","125-0054","東京都葛飾区高砂五丁目28-1",35.750932,139.866875,23006,"京成成田空港線",13,"京成電鉄"
12,2300605,"東松戸","270-2221","千葉県松戸市紙敷447",35.769954,139.942957,23006,"京成成田空港線",13,"京成電鉄"
12,2300606,"新鎌ヶ谷","273-0107","千葉県鎌ケ谷市新鎌ケ谷一丁目13-1",35.779481,139.998361,23006,"京成成田空港線",13,"京成電鉄"
12,2300607,"千葉ニュータウン中央","270-1340","千葉県印西市中央南一丁目1390-1",35.800175,140.116159,23006,"京成成田空港線",13,"京成電鉄"
12,2300608,"印旛日本医大","270-1609","千葉県印西市若萩一丁目1",35.787512,140.203112,23006,"京成成田空港線",13,"京成電鉄"
12,2300609,"成田湯川","286-0846","千葉県成田市松崎1620-1",35.799115,140.291596,23006,"京成成田空港線",13,"京成電鉄"
12,2300610,"空港第２ビル（第２旅客ターミナル）","282-0004","千葉県成田市古込字古込1-1",35.773693,140.387163,23006,"京成成田空港線",13,"京成電鉄"
12,2300611,"成田空港（第１旅客ターミナル）","282-0011","千葉県成田市三里塚御料牧場1-1",35.763983,140.384644,23006,"京成成田空港線",13,"京成電鉄"
13,2400101,"新宿","160-0023","東京都新宿区西新宿一丁目1-4",35.690163,139.699187,24001,"京王線",14,"京王電鉄"
13,2400102,"初台","151-0061","渋谷区初台１-５３-７",35.68123,139.686354,24001,"京王線",14,"京王電鉄"
13,2400103,"幡ヶ谷","151-0072","東京都渋谷区幡ヶ谷一丁目",35.677061,139.676183,24001,"京王線",14,"京王電鉄"
13,2400104,"笹塚","151-0073","渋谷区笹塚１-５６-７",35.673758,139.667251,24001,"京王線",14,"京王電鉄"
13,2400105,"代田橋","156-0041","世田谷区大原２-１８-９",35.671092,139.659413,24001,"京王線",14,"京王電鉄"
13,2400106,"明大前","156-0043","世田谷区松原２-４５-１",35.668758,139.650352,24001,"京王線",14,"京王電鉄"
13,2400107,"下高井戸","156-0043","世田谷区松原３-２９-１７",35.66615,139.641372,24001,"京王線",14,"京王電鉄"
13,2400108,"桜上水","156-0045","世田谷区桜上水５-２９-５２",35.66768,139.63129,24001,"京王線",14,"京王電鉄"
13,2400109,"上北沢","156-0057","世田谷区上北沢４-１４-３",35.668857,139.62329,24001,"京王線",14,"京王電鉄"
13,2400110,"八幡山","168-0074","杉並区上高井戸１-１-１１",35.669982,139.614927,24001,"京王線",14,"京王電鉄"
13,2400111,"芦花公園","157-0062","世田谷区南烏山３-１-１６",35.670479,139.608247,24001,"京王線",14,"京王電鉄"
13,2400112,"千歳烏山","157-0062","世田谷区南烏山６-１-１",35.667921,139.60067,24001,"京王線",14,"京王電鉄"
13,2400113,"仙川","182-0002","調布市仙川町１-４３",35.662257,139.584908,24001,"京王線",14,"京王電鉄"
13,2400114,"つつじヶ丘","182-0006","東京都調布市西つつじヶ丘三丁目35-1",35.657936,139.575103,24001,"京王線",14,"京王電鉄"
13,2400115,"柴崎","182-0007","調布市菊野台２-６７-１１",35.653997,139.56658,24001,"京王線",14,"京王電鉄"
13,2400116,"国領","182-0022","調布市国領町３-１８-１",35.650087,139.558036,24001,"京王線",14,"京王電鉄"
13,2400117,"布田","182-0022","調布市国領町５-６７-１",35.649904,139.551557,24001,"京王線",14,"京王電鉄"
13,2400118,"調布","182-0024","調布市布田４-３２-１",35.652181,139.543988,24001,"京王線",14,"京王電鉄"
13,2400119,"西調布","182-0035","調布市上石原１-２５-１７",35.657169,139.529822,24001,"京王線",14,"京王電鉄"
13,2400120,"飛田給","182-0036","調布市飛田給１-４２-１１",35.660121,139.523666,24001,"京王線",14,"京王電鉄"
13,2400121,"武蔵野台","183-0011","府中市白糸台４-１８-４",35.664159,139.511289,24001,"京王線",14,"京王電鉄"
13,2400122,"多磨霊園","183-0015","府中市清水が丘３-２６-１１",35.666197,139.502615,24001,"京王線",14,"京王電鉄"
13,2400123,"東府中","183-0015","府中市清水が丘１-８-３",35.668766,139.495257,24001,"京王線",14,"京王電鉄"
13,2400124,"府中","183-0023","府中市宮町１-１-１０",35.672245,139.4799,24001,"京王線",14,"京王電鉄"
13,2400125,"分倍河原","183-0021","府中市片町２丁目",35.668493,139.468798,24001,"京王線",14,"京王電鉄"
13,2400126,"中河原","183-0034","府中市住吉町２-１-１６",35.659549,139.457602,24001,"京王線",14,"京王電鉄"
13,2400127,"聖蹟桜ヶ丘","206-0011","東京都多摩市関戸一丁目10-10",35.650814,139.446979,24001,"京王線",14,"京王電鉄"
13,2400128,"百草園","191-0033","日野市百草２０９",35.657362,139.431285,24001,"京王線",14,"京王電鉄"
13,2400129,"高幡不動","191-0031","日野市高幡１３９",35.662361,139.412953,24001,"京王線",14,"京王電鉄"
13,2400130,"南平","191-0041","日野市南平６-９-３１",35.654559,139.392008,24001,"京王線",14,"京王電鉄"
13,2400131,"平山城址公園","191-0043","日野市平山５-１８-１０",35.647371,139.379926,24001,"京王線",14,"京王電鉄"
13,2400132,"長沼","192-0907","八王子市長沼町７００",35.642788,139.365849,24001,"京王線",14,"京王電鉄"
13,2400133,"北野","192-0911","八王子市打越町３３５-１",35.644479,139.354489,24001,"京王線",14,"京王電鉄"
13,2400134,"京王八王子","192-0046","八王子市明神町３-２７-１",35.657416,139.343851,24001,"京王線",14,"京王電鉄"
13,2400201,"調布","182-0024","調布市布田４-３２-１",35.652181,139.543988,24002,"京王相模原線",14,"京王電鉄"
13,2400202,"京王多摩川","182-0025","調布市多摩川４-４０-１",35.644499,139.536606,24002,"京王相模原線",14,"京王電鉄"
14,2400203,"京王稲田堤","214-0001","川崎市多摩区菅４-１-１",35.633895,139.531099,24002,"京王相模原線",14,"京王電鉄"
13,2400204,"京王よみうりランド","206-0812","東京都稲城市矢野口",35.632934,139.517597,24002,"京王相模原線",14,"京王電鉄"
13,2400205,"稲城","206-0802","稲城市東長沼３１０８",35.636166,139.500398,24002,"京王相模原線",14,"京王電鉄"
14,2400206,"若葉台","215-0035","川崎市麻生区黒川６０９",35.619325,139.472189,24002,"京王相模原線",14,"京王電鉄"
13,2400207,"京王永山","206-0025","多摩市永山１-１８-１",35.630102,139.448204,24002,"京王相模原線",14,"京王電鉄"
13,2400208,"京王多摩センター","206-0033","多摩市落合１-１０-２",35.62518,139.42402,24002,"京王相模原線",14,"京王電鉄"
13,2400209,"京王堀之内","192-0355","八王子市堀之内３-２４-４",35.624438,139.400314,24002,"京王相模原線",14,"京王電鉄"
13,2400210,"南大沢","192-0364","八王子市南大沢２-１-６",35.6141,139.3798,24002,"京王相模原線",14,"京王電鉄"
13,2400211,"多摩境","194-0212","町田市小山町２７１８-１",35.601826,139.366987,24002,"京王相模原線",14,"京王電鉄"
14,2400212,"橋本","252-0143","神奈川県相模原市緑区橋本六丁目1番25号",35.595518,139.343226,24002,"京王相模原線",14,"京王電鉄"
13,2400301,"北野","192-0911","八王子市打越町３３５-１",35.644479,139.354489,24003,"京王高尾線",14,"京王電鉄"
13,2400302,"京王片倉","192-0914","八王子市片倉町３４-９",35.644343,139.337035,24003,"京王高尾線",14,"京王電鉄"
13,2400303,"山田","193-0932","八王子市緑町４３４",35.644411,139.321082,24003,"京王高尾線",14,"京王電鉄"
13,2400304,"めじろ台","193-0833","八王子市めじろ台１-１００-１",35.643601,139.308446,24003,"京王高尾線",14,"京王電鉄"
13,2400305,"狭間","193-0834","八王子市東浅川町７７３",35.640637,139.293808,24003,"京王高尾線",14,"京王電鉄"
13,2400306,"高尾","193-0844","八王子市高尾町",35.641645,139.281551,24003,"京王高尾線",14,"京王電鉄"
13,2400307,"高尾山口","193-0844","八王子市高尾町２２４１",35.632377,139.269856,24003,"京王高尾線",14,"京王電鉄"
13,2400401,"東府中","183-0015","府中市清水が丘１-８-３",35.668766,139.495257,24004,"京王競馬場線",14,"京王電鉄"
13,2400402,"府中競馬正門前","183-0016","府中市八幡町１-１８",35.668288,139.485019,24004,"京王競馬場線",14,"京王電鉄"
13,2400501,"高幡不動","191-0031","日野市高幡１３９",35.662361,139.412953,24005,"京王動物園線",14,"京王電鉄"
13,2400502,"多摩動物公園","191-0042","日野市程久保３-３６-３９",35.649215,139.404627,24005,"京王動物園線",14,"京王電鉄"
13,2400601,"渋谷","150-0043","東京都渋谷区道玄坂一丁目4-1",35.6587,139.700872,24006,"京王井の頭線",14,"京王電鉄"
13,2400701,"新線新宿","160-0023","東京都新宿区西新宿一丁目18",35.68869,139.698812,24007,"京王新線",14,"京王電鉄"
13,2400602,"神泉","150-0045","渋谷区神泉町４-６",35.657244,139.693579,24006,"京王井の頭線",14,"京王電鉄"
13,2400603,"駒場東大前","153-0041","目黒区駒場３-９-１",35.65868,139.684308,24006,"京王井の頭線",14,"京王電鉄"
13,2400604,"池ノ上","155-0032","世田谷区代沢２-４３-８",35.660402,139.67344,24006,"京王井の頭線",14,"京王電鉄"
13,2400704,"笹塚","151-0073","渋谷区笹塚１-５６-７",35.673758,139.667251,24007,"京王新線",14,"京王電鉄"
13,2400605,"下北沢","155-0031","世田谷区北沢２丁目",35.661539,139.66691,24006,"京王井の頭線",14,"京王電鉄"
13,2400606,"新代田","155-0033","世田谷区代田５-３０-１８",35.662593,139.660524,24006,"京王井の頭線",14,"京王電鉄"
13,2400607,"東松原","156-0043","世田谷区松原５-２-６",35.662634,139.655535,24006,"京王井の頭線",14,"京王電鉄"
13,2400608,"明大前","156-0043","世田谷区松原２-４５-１",35.668758,139.650352,24006,"京王井の頭線",14,"京王電鉄"
13,2400609,"永福町","168-0064","杉並区永福２-６０-３１",35.67629,139.642733,24006,"京王井の頭線",14,"京王電鉄"
13,2400610,"西永福","168-0064","杉並区永福３-３６-１",35.678918,139.634936,24006,"京王井の頭線",14,"京王電鉄"
13,2400611,"浜田山","168-0065","杉並区浜田山３-３１-２",35.681603,139.627528,24006,"京王井の頭線",14,"京王電鉄"
13,2400612,"高井戸","168-0071","杉並区高井戸西２-１-２６",35.683253,139.615115,24006,"京王井の頭線",14,"京王電鉄"
13,2400613,"富士見ヶ丘","168-0082","東京都杉並区久我山五丁目1番25号",35.684805,139.607072,24006,"京王井の頭線",14,"京王電鉄"
13,2400614,"久我山","168-0082","杉並区久我山４-１-１１",35.688138,139.599211,24006,"京王井の頭線",14,"京王電鉄"
13,2400615,"三鷹台","181-0001","三鷹市井の頭１-３２-１",35.692046,139.589298,24006,"京王井の頭線",14,"京王電鉄"
13,2400616,"井の頭公園","181-0001","三鷹市井の頭３-３５-１２",35.697304,139.583112,24006,"京王井の頭線",14,"京王電鉄"
13,2400617,"吉祥寺","180-0003","東京都武蔵野市吉祥寺南町",35.702291,139.580306,24006,"京王井の頭線",14,"京王電鉄"
13,2400702,"初台","151-0061","渋谷区初台１-５３-７",35.68123,139.686354,24007,"京王新線",14,"京王電鉄"
13,2400703,"幡ヶ谷","151-0072","東京都渋谷区幡ヶ谷一丁目",35.677061,139.676183,24007,"京王新線",14,"京王電鉄"
13,2500101,"新宿","160-0023","東京都新宿区西新宿一丁目1-3",35.691435,139.699574,25001,"小田急小田原線",15,"小田急電鉄"
13,2500102,"南新宿","151-0053","渋谷区代々木２丁目",35.683483,139.69867,25001,"小田急小田原線",15,"小田急電鉄"
13,2500103,"参宮橋","151-0053","渋谷区代々木４丁目",35.678586,139.693568,25001,"小田急小田原線",15,"小田急電鉄"
13,2500104,"代々木八幡","151-0053","渋谷区代々木５丁目",35.669715,139.688913,25001,"小田急小田原線",15,"小田急電鉄"
13,2500105,"代々木上原","151-0066","渋谷区西原３丁目",35.669159,139.680153,25001,"小田急小田原線",15,"小田急電鉄"
13,2500106,"東北沢","155-0031","世田谷区北沢３丁目",35.665379,139.673014,25001,"小田急小田原線",15,"小田急電鉄"
13,2500107,"下北沢","155-0031","世田谷区北沢２丁目",35.661655,139.667516,25001,"小田急小田原線",15,"小田急電鉄"
13,2500108,"世田谷代田","155-0033","世田谷区代田２丁目",35.65834,139.661557,25001,"小田急小田原線",15,"小田急電鉄"
13,2500109,"梅ヶ丘","154-0022","東京都世田谷区梅丘",35.656024,139.653628,25001,"小田急小田原線",15,"小田急電鉄"
13,2500110,"豪徳寺","154-0021","世田谷区豪徳寺１丁目",35.653807,139.647381,25001,"小田急小田原線",15,"小田急電鉄"
13,2500111,"経堂","156-0052","世田谷区経堂１丁目",35.650991,139.635993,25001,"小田急小田原線",15,"小田急電鉄"
13,2500112,"千歳船橋","156-0055","世田谷区船橋１丁目",35.647616,139.624544,25001,"小田急小田原線",15,"小田急電鉄"
13,2500113,"祖師ヶ谷大蔵","157-0072","東京都世田谷区祖師谷1丁目",35.643236,139.609659,25001,"小田急小田原線",15,"小田急電鉄"
13,2500114,"成城学園前","157-0066","世田谷区成城６丁目",35.640114,139.598958,25001,"小田急小田原線",15,"小田急電鉄"
13,2500115,"喜多見","157-0067","世田谷区喜多見９丁目",35.636697,139.587445,25001,"小田急小田原線",15,"小田急電鉄"
13,2500116,"狛江","201-0014","狛江市東和泉１丁目",35.632001,139.577127,25001,"小田急小田原線",15,"小田急電鉄"
13,2500117,"和泉多摩川","201-0014","狛江市東和泉４丁目",35.627349,139.573695,25001,"小田急小田原線",15,"小田急電鉄"
14,2500118,"登戸","214-0014","川崎市多摩区登戸",35.62115,139.569449,25001,"小田急小田原線",15,"小田急電鉄"
14,2500119,"向ヶ丘遊園","214-0014","神奈川県川崎市多摩区登戸",35.617273,139.564719,25001,"小田急小田原線",15,"小田急電鉄"
14,2500120,"生田","214-0038","川崎市多摩区生田７丁目",35.614954,139.542024,25001,"小田急小田原線",15,"小田急電鉄"
14,2500121,"読売ランド前","214-0037","川崎市多摩区西生田",35.614723,139.527903,25001,"小田急小田原線",15,"小田急電鉄"
14,2500122,"百合ヶ丘","215-0011","川崎市麻生区百合丘一丁目21番1号",35.60903,139.516121,25001,"小田急小田原線",15,"小田急電鉄"
14,2500123,"新百合ヶ丘","215-0004","川崎市麻生区万福寺一丁目18番1号",35.603705,139.507608,25001,"小田急小田原線",15,"小田急電鉄"
14,2500124,"柿生","215-0021","川崎市麻生区上麻生",35.589597,139.497614,25001,"小田急小田原線",15,"小田急電鉄"
13,2500125,"鶴川","195-0053","町田市能ケ谷町",35.583077,139.481759,25001,"小田急小田原線",15,"小田急電鉄"
13,2500126,"玉川学園前","194-0041","町田市玉川学園２丁目",35.563486,139.463388,25001,"小田急小田原線",15,"小田急電鉄"
13,2500127,"町田","194-0013","町田市原町田１丁目",35.544222,139.445236,25001,"小田急小田原線",15,"小田急電鉄"
14,2500128,"相模大野","252-0303","相模原市南区相模大野三丁目8番1号",35.532208,139.437836,25001,"小田急小田原線",15,"小田急電鉄"
14,2500129,"小田急相模原","252-0314","相模原市南区南台三丁目20番1号",35.515134,139.422571,25001,"小田急小田原線",15,"小田急電鉄"
14,2500130,"相武台前","252-0011","神奈川県座間市相武台一丁目33番1号",35.499294,139.408509,25001,"小田急小田原線",15,"小田急電鉄"
14,2500131,"座間","252-0024","神奈川県座間市入谷5丁目1682番地",35.480913,139.399899,25001,"小田急小田原線",15,"小田急電鉄"
14,2500132,"海老名","243-0434","海老名市上郷",35.452709,139.390905,25001,"小田急小田原線",15,"小田急電鉄"
14,2500133,"厚木","243-0433","海老名市河原口",35.443081,139.377896,25001,"小田急小田原線",15,"小田急電鉄"
14,2500134,"本厚木","243-0013","厚木市泉町１丁目",35.439338,139.364261,25001,"小田急小田原線",15,"小田急電鉄"
14,2500135,"愛甲石田","243-0035","厚木市愛甲",35.417634,139.344098,25001,"小田急小田原線",15,"小田急電鉄"
14,2500136,"伊勢原","259-1132","伊勢原市桜台１丁目",35.396081,139.313768,25001,"小田急小田原線",15,"小田急電鉄"
14,2500137,"鶴巻温泉","257-0001","秦野市鶴巻北２丁目",35.381131,139.277813,25001,"小田急小田原線",15,"小田急電鉄"
14,2500138,"東海大学前","257-0006","秦野市北矢名",35.373151,139.271236,25001,"小田急小田原線",15,"小田急電鉄"
14,2500139,"秦野","257-0034","秦野市大秦町１丁目",35.370075,139.226009,25001,"小田急小田原線",15,"小田急電鉄"
14,2500140,"渋沢","259-1321","秦野市曲松１丁目",35.374032,139.184405,25001,"小田急小田原線",15,"小田急電鉄"
14,2500141,"新松田","258-0003","足柄上郡松田町松田惣領",35.345082,139.139848,25001,"小田急小田原線",15,"小田急電鉄"
14,2500142,"開成","258-0021","足柄上郡開成町吉田島字中河原",35.326532,139.135785,25001,"小田急小田原線",15,"小田急電鉄"
14,2500143,"栢山","250-0852","小田原市栢山",35.310679,139.14258,25001,"小田急小田原線",15,"小田急電鉄"
14,2500144,"富水","250-0853","小田原市堀之内",35.296759,139.145166,25001,"小田急小田原線",15,"小田急電鉄"
14,2500145,"螢田","250-0865","小田原市蓮正寺",35.285055,139.152036,25001,"小田急小田原線",15,"小田急電鉄"
14,2500146,"足柄","250-0001","小田原市扇町３丁目",35.271763,139.15447,25001,"小田急小田原線",15,"小田急電鉄"
14,2500147,"小田原","250-0011","小田原市栄町１丁目",35.256229,139.155396,25001,"小田急小田原線",15,"小田急電鉄"
14,2500201,"相模大野","252-0303","相模原市南区相模大野三丁目8番1号",35.532208,139.437836,25002,"小田急江ノ島線",15,"小田急電鉄"
14,2500202,"東林間","252-0302","相模原市南区上鶴間七丁目7番1号",35.520541,139.438883,25002,"小田急江ノ島線",15,"小田急電鉄"
14,2500203,"中央林間","242-0007","大和市中央林間３-３-８",35.508066,139.444105,25002,"小田急江ノ島線",15,"小田急電鉄"
14,2500204,"南林間","242-0006","大和市南林間１-６-１１",35.495627,139.447911,25002,"小田急江ノ島線",15,"小田急電鉄"
14,2500205,"鶴間","242-0005","大和市西鶴間１-１-１",35.49057,139.450572,25002,"小田急江ノ島線",15,"小田急電鉄"
14,2500206,"大和","242-0016","大和市大和南１-１-１",35.46965,139.461553,25002,"小田急江ノ島線",15,"小田急電鉄"
14,2500207,"桜ヶ丘","242-0024","神奈川県大和市福田",35.450486,139.465734,25002,"小田急江ノ島線",15,"小田急電鉄"
14,2500208,"高座渋谷","242-0024","大和市福田２０１９",35.432519,139.464854,25002,"小田急江ノ島線",15,"小田急電鉄"
14,2500209,"長後","252-0807","藤沢市下土棚４７２",35.41261,139.465307,25002,"小田急江ノ島線",15,"小田急電鉄"
14,2500210,"湘南台","252-0804","藤沢市湘南台２-１５",35.396488,139.466451,25002,"小田急江ノ島線",15,"小田急電鉄"
14,2500211,"六会日大前","252-0813","藤沢市亀井野１-１-１",35.383761,139.470665,25002,"小田急江ノ島線",15,"小田急電鉄"
14,2500212,"善行","251-0871","藤沢市善行１-２７",35.36285,139.473199,25002,"小田急江ノ島線",15,"小田急電鉄"
14,2500213,"藤沢本町","251-0052","藤沢市藤沢３-３-４",35.348188,139.476046,25002,"小田急江ノ島線",15,"小田急電鉄"
14,2500214,"藤沢","251-0052","藤沢市藤沢",35.338558,139.486971,25002,"小田急江ノ島線",15,"小田急電鉄"
14,2500215,"本鵠沼","251-0028","藤沢市本鵠沼２-１３-１４",35.331129,139.475412,25002,"小田急江ノ島線",15,"小田急電鉄"
14,2500216,"鵠沼海岸","251-0037","藤沢市鵠沼海岸２-４-１０",35.320744,139.47121,25002,"小田急江ノ島線",15,"小田急電鉄"
14,2500217,"片瀬江ノ島","251-0035","藤沢市片瀬海岸２-１５-３",35.309345,139.482934,25002,"小田急江ノ島線",15,"小田急電鉄"
14,2500301,"新百合ヶ丘","215-0004","川崎市麻生区万福寺一丁目18番1号",35.603705,139.507608,25003,"小田急多摩線",15,"小田急電鉄"
14,2500302,"五月台","215-0025","川崎市麻生区五力田３丁目",35.600174,139.493542,25003,"小田急多摩線",15,"小田急電鉄"
